sale_date,district,medicine_category,medicine_name,units_sold,daily_sales_growth,7_day_moving_average,demand_spike_flag
2023-05-13,Udaipur,cough,Dextromethorphan,132,1.87,131,1
2023-08-01,Kota,fever,Aspirin,279,0.86,267,1
2023-01-24,Udaipur,cough,Dextromethorphan,121,-0.08,132,0
2023-09-13,Jaipur,antibiotic,Amoxicillin,20,-0.86,5,0
2023-04-28,Sikar,cough,Dextromethorphan,181,1.01,167,1
2023-11-10,Bikaner,antibiotic,Amoxicillin,157,-0.15,148,0
2023-09-05,Kota,cough,Dextromethorphan,82,-0.56,83,0
2023-10-13,Jodhpur,cough,Dextromethorphan,197,2.23,185,1
2023-04-03,Udaipur,fever,Aspirin,162,-0.06,167,0
2023-12-01,Kota,cold,Cetirizine,130,-0.14,119,0
2023-12-20,Udaipur,cold,Cetirizine,113,-0.4,107,0
2023-12-07,Jaipur,fever,Ibuprofen,115,-0.3,126,0
2023-03-27,Sikar,antibiotic,Azithromycin,39,-0.51,43,0
2023-06-13,Alwar,cold,Chlorpheniramine,99,0.39,111,1
2023-10-19,Bikaner,cough,Bromhexine,201,0.16,188,0
2023-11-24,Bikaner,antibiotic,Azithromycin,166,3.61,158,1
2023-05-27,Sikar,fever,Aspirin,96,-0.09,88,0
2023-06-10,Jaipur,antibiotic,Amoxicillin,36,0.8,32,1
2023-04-13,Bharatpur,cough,Dextromethorphan,160,0.5,166,1
2023-01-17,Ajmer,fever,Aspirin,162,-0.19,147,0
2023-12-04,Kota,cold,Cetirizine,105,-0.19,90,0
2023-09-17,Udaipur,cough,Dextromethorphan,178,0.47,164,1
2023-10-27,Jodhpur,cough,Dextromethorphan,201,0.02,197,0
2023-12-19,Jodhpur,cough,Bromhexine,244,1.84,240,1
2023-02-09,Bharatpur,cough,Bromhexine,59,-0.71,67,0
2023-03-05,Pali,cold,Chlorpheniramine,30,-0.82,28,0
2023-05-06,Jaipur,cough,Dextromethorphan,200,0.64,191,1
2023-04-17,Kota,fever,Ibuprofen,215,0.89,200,1
2023-03-12,Ajmer,cold,Chlorpheniramine,45,-0.65,41,0
2023-08-13,Alwar,cold,Chlorpheniramine,24,-0.76,37,0
2023-02-26,Udaipur,cold,Cetirizine,116,0.03,115,0
2023-03-09,Sikar,fever,Paracetamol,250,0.44,255,1
2023-01-09,Jodhpur,cough,Bromhexine,147,-0.4,138,0
2023-07-20,Jodhpur,fever,Ibuprofen,248,0.0,235,0
2023-10-27,Ajmer,cough,Dextromethorphan,117,0.46,115,1
2023-04-21,Jaipur,antibiotic,Amoxicillin,146,3.06,152,1
2023-10-14,Sikar,cough,Bromhexine,64,-0.48,73,0
2023-06-11,Ajmer,cough,Dextromethorphan,182,0.56,182,1
2023-01-15,Bikaner,cough,Bromhexine,141,-0.3,126,0
2023-11-22,Udaipur,cough,Bromhexine,208,-0.05,214,0
2023-03-13,Bikaner,antibiotic,Amoxicillin,191,0.22,193,0
2023-10-30,Alwar,antibiotic,Azithromycin,126,4.73,118,1
2023-11-25,Udaipur,antibiotic,Azithromycin,105,-0.4,91,0
2023-04-04,Ajmer,fever,Paracetamol,85,-0.69,91,0
2023-09-14,Sikar,cold,Chlorpheniramine,152,6.24,162,1
2023-06-18,Udaipur,antibiotic,Amoxicillin,43,0.72,44,1
2023-03-15,Bikaner,fever,Aspirin,105,-0.57,100,0
2023-02-14,Bharatpur,fever,Aspirin,107,-0.47,107,0
2023-10-13,Bharatpur,fever,Aspirin,253,1.36,243,1
2023-10-02,Udaipur,fever,Aspirin,186,0.15,196,0
2023-09-25,Kota,fever,Aspirin,78,-0.72,67,0
2023-08-08,Ajmer,antibiotic,Amoxicillin,71,-0.24,81,0
2023-07-31,Pali,cough,Bromhexine,130,-0.32,132,0
2023-08-11,Jaipur,cough,Dextromethorphan,90,-0.55,102,0
2023-07-06,Pali,cough,Bromhexine,78,-0.4,80,0
2023-11-11,Jaipur,antibiotic,Amoxicillin,40,-0.73,31,0
2023-09-28,Jodhpur,cold,Cetirizine,119,1.2,119,1
2023-06-15,Bharatpur,antibiotic,Azithromycin,196,1.23,202,1
2023-12-23,Sikar,cold,Cetirizine,93,-0.52,105,0
2023-08-15,Ajmer,cough,Dextromethorphan,107,-0.41,110,0
2023-11-22,Kota,cough,Bromhexine,74,-0.56,59,0
2023-01-24,Sikar,antibiotic,Amoxicillin,61,-0.02,58,0
2023-05-16,Pali,cough,Bromhexine,137,0.76,122,1
2023-05-07,Jaipur,antibiotic,Azithromycin,140,-0.25,152,0
2023-10-10,Jodhpur,antibiotic,Azithromycin,198,0.25,208,0
2023-10-27,Ajmer,cough,Dextromethorphan,221,1.07,215,1
2023-02-22,Alwar,cold,Cetirizine,108,0.59,94,1
2023-04-21,Bikaner,cough,Dextromethorphan,149,0.31,144,1
2023-07-01,Bikaner,cough,Bromhexine,217,0.54,220,1
2023-11-03,Bikaner,cough,Dextromethorphan,59,-0.6,47,0
2023-11-12,Kota,fever,Paracetamol,142,-0.21,149,0
2023-10-24,Alwar,cold,Chlorpheniramine,136,4.67,141,1
2023-01-28,Bharatpur,fever,Ibuprofen,233,1.01,224,1
2023-08-09,Pali,cough,Bromhexine,137,0.0,129,0
2023-07-12,Sikar,cough,Dextromethorphan,190,0.05,193,0
2023-12-06,Pali,fever,Ibuprofen,215,0.78,208,1
2023-08-29,Alwar,fever,Aspirin,121,-0.55,112,0
2023-09-28,Jodhpur,antibiotic,Amoxicillin,105,3.2,108,1
2023-12-17,Bikaner,antibiotic,Azithromycin,188,0.13,175,0
2023-04-21,Sikar,cold,Chlorpheniramine,58,-0.62,48,0
2023-04-07,Kota,cough,Bromhexine,135,0.82,137,1
2023-01-04,Bharatpur,cold,Chlorpheniramine,72,0.95,84,1
2023-07-17,Udaipur,fever,Paracetamol,293,1.24,281,1
2023-07-03,Udaipur,cold,Chlorpheniramine,189,0.66,183,1
2023-07-16,Kota,cold,Chlorpheniramine,109,-0.45,116,0
2023-04-26,Jodhpur,antibiotic,Azithromycin,154,-0.22,163,0
2023-11-21,Alwar,fever,Paracetamol,130,-0.45,122,0
2023-06-09,Bharatpur,fever,Aspirin,133,-0.47,141,0
2023-11-29,Udaipur,antibiotic,Amoxicillin,113,1.63,109,1
2023-04-29,Bharatpur,cold,Chlorpheniramine,39,-0.46,31,0
2023-01-19,Udaipur,fever,Paracetamol,242,-0.17,256,0
2023-05-24,Jaipur,cough,Dextromethorphan,123,0.37,137,1
2023-05-02,Sikar,antibiotic,Azithromycin,179,3.59,168,1
2023-03-25,Pali,cold,Chlorpheniramine,74,1.47,82,1
2023-03-14,Ajmer,cough,Dextromethorphan,61,-0.72,47,0
2023-06-08,Ajmer,antibiotic,Amoxicillin,165,1.32,158,1
2023-08-26,Bharatpur,cough,Bromhexine,185,2.14,177,1
2023-05-27,Udaipur,antibiotic,Azithromycin,78,-0.26,88,0
2023-10-07,Alwar,antibiotic,Azithromycin,127,0.01,136,0
2023-11-01,Alwar,cold,Cetirizine,155,0.44,146,1
2023-10-27,Kota,antibiotic,Azithromycin,28,-0.75,20,0
2023-05-28,Bikaner,fever,Aspirin,143,0.36,138,1
2023-06-11,Jodhpur,cough,Bromhexine,81,-0.45,69,0
2023-08-12,Sikar,cough,Dextromethorphan,69,-0.64,56,0
2023-08-17,Bikaner,fever,Ibuprofen,193,0.51,194,1
2023-05-25,Udaipur,fever,Paracetamol,92,-0.62,80,0
2023-06-17,Kota,cough,Bromhexine,149,0.1,152,0
2023-01-21,Jaipur,cough,Bromhexine,115,0.42,116,1
2023-05-29,Jodhpur,cold,Chlorpheniramine,104,-0.17,89,0
2023-05-23,Pali,fever,Ibuprofen,93,-0.57,107,0
2023-10-11,Bharatpur,antibiotic,Amoxicillin,35,-0.82,23,0
2023-04-13,Alwar,fever,Paracetamol,282,1.17,285,1
2023-03-19,Bikaner,fever,Paracetamol,188,1.19,186,1
2023-03-26,Jodhpur,cough,Bromhexine,111,0.37,116,1
2023-01-09,Kota,cold,Cetirizine,178,0.7,167,1
2023-11-24,Bharatpur,cough,Dextromethorphan,173,0.08,171,0
2023-03-26,Bikaner,cough,Dextromethorphan,212,2.59,216,1
2023-11-08,Pali,fever,Paracetamol,197,-0.31,202,0
2023-09-30,Alwar,cough,Dextromethorphan,149,0.64,140,1
2023-10-23,Bharatpur,fever,Ibuprofen,189,-0.19,191,0
2023-06-26,Jodhpur,cold,Cetirizine,165,0.39,156,1
2023-10-06,Jodhpur,cough,Bromhexine,159,0.43,147,1
2023-08-20,Sikar,antibiotic,Azithromycin,20,-0.89,11,0
2023-12-28,Pali,cold,Cetirizine,105,0.62,91,1
2023-02-28,Pali,fever,Paracetamol,266,0.35,269,1
2023-12-05,Kota,antibiotic,Amoxicillin,89,0.93,78,1
2023-04-03,Bharatpur,cough,Dextromethorphan,99,-0.43,112,0
2023-10-18,Alwar,cough,Dextromethorphan,65,-0.56,69,0
2023-12-06,Pali,antibiotic,Azithromycin,108,0.21,120,0
2023-03-14,Sikar,fever,Paracetamol,240,-0.04,244,0
2023-08-30,Kota,antibiotic,Amoxicillin,104,0.17,91,0
2023-06-23,Kota,cold,Cetirizine,102,-0.43,98,0
2023-03-15,Bharatpur,antibiotic,Amoxicillin,163,3.66,161,1
2023-08-11,Udaipur,fever,Aspirin,75,-0.6,71,0
2023-01-04,Jodhpur,fever,Paracetamol,190,0.06,179,0
2023-11-02,Ajmer,fever,Paracetamol,273,2.21,276,1
2023-06-30,Sikar,antibiotic,Azithromycin,143,6.15,134,1
2023-09-15,Bharatpur,cold,Cetirizine,32,-0.3,33,0
2023-12-15,Bikaner,cough,Bromhexine,109,-0.5,108,0
2023-01-27,Bharatpur,cough,Dextromethorphan,115,0.16,118,0
2023-09-21,Jodhpur,cough,Dextromethorphan,99,-0.51,111,0
2023-07-23,Pali,fever,Ibuprofen,217,1.33,223,1
2023-04-23,Jaipur,fever,Aspirin,241,0.87,234,1
2023-06-19,Udaipur,fever,Ibuprofen,236,0.23,227,0
2023-12-19,Pali,fever,Paracetamol,181,-0.32,172,0
2023-12-03,Bikaner,fever,Aspirin,171,0.2,164,0
2023-08-26,Bharatpur,antibiotic,Azithromycin,26,-0.87,15,0
2023-04-07,Bikaner,fever,Aspirin,121,-0.29,114,0
2023-04-10,Ajmer,fever,Aspirin,227,0.4,224,1
2023-06-29,Pali,fever,Aspirin,204,0.17,209,0
2023-07-07,Bharatpur,cold,Cetirizine,117,2.66,127,1
2023-09-20,Jaipur,antibiotic,Amoxicillin,171,3.27,156,1
2023-03-03,Ajmer,cold,Cetirizine,98,-0.34,104,0
2023-02-15,Sikar,cough,Dextromethorphan,216,2.13,204,1
2023-04-29,Jodhpur,cough,Bromhexine,210,0.32,221,1
2023-01-14,Jaipur,antibiotic,Amoxicillin,182,0.06,192,0
2023-08-07,Udaipur,cold,Cetirizine,28,-0.76,13,0
2023-03-04,Bharatpur,fever,Paracetamol,181,0.39,177,1
2023-09-10,Alwar,cold,Chlorpheniramine,35,-0.74,30,0
2023-04-24,Bharatpur,cough,Bromhexine,187,0.01,196,0
2023-03-24,Ajmer,antibiotic,Azithromycin,177,4.53,164,1
2023-04-16,Kota,cold,Cetirizine,122,0.2,132,0
2023-12-15,Kota,antibiotic,Amoxicillin,80,-0.23,77,0
2023-09-10,Sikar,fever,Ibuprofen,201,-0.29,214,0
2023-07-11,Udaipur,fever,Paracetamol,190,1.07,177,1
2023-06-05,Jodhpur,cough,Bromhexine,192,-0.09,198,0
2023-01-26,Udaipur,cold,Cetirizine,48,0.71,38,1
2023-11-12,Jaipur,cold,Cetirizine,21,-0.87,6,0
2023-03-15,Jaipur,fever,Paracetamol,127,-0.23,123,0
2023-05-24,Alwar,cold,Chlorpheniramine,75,1.14,77,1
2023-05-08,Bharatpur,cough,Dextromethorphan,159,0.38,158,1
2023-11-11,Kota,antibiotic,Amoxicillin,140,0.75,138,1
2023-12-12,Alwar,antibiotic,Amoxicillin,106,0.26,97,0
2023-06-29,Pali,cough,Bromhexine,52,-0.62,47,0
2023-11-13,Jodhpur,cold,Cetirizine,123,-0.25,116,0
2023-04-04,Udaipur,cough,Dextromethorphan,215,0.21,211,0
2023-02-26,Ajmer,antibiotic,Azithromycin,22,-0.88,8,0
2023-03-17,Udaipur,antibiotic,Azithromycin,95,0.22,108,0
2023-12-05,Bikaner,cough,Bromhexine,151,0.39,164,1
2023-12-18,Bharatpur,antibiotic,Azithromycin,98,2.77,85,1
2023-05-27,Pali,cough,Dextromethorphan,114,-0.33,124,0
2023-10-25,Ajmer,antibiotic,Azithromycin,84,2.82,88,1
2023-07-09,Udaipur,antibiotic,Amoxicillin,127,0.12,117,0
2023-01-23,Kota,fever,Aspirin,150,0.92,162,1
2023-10-21,Udaipur,cough,Dextromethorphan,184,-0.14,183,0
2023-06-09,Jaipur,antibiotic,Amoxicillin,86,-0.53,77,0
2023-03-30,Ajmer,antibiotic,Azithromycin,106,0.26,114,0
2023-11-14,Kota,fever,Ibuprofen,242,0.13,252,0
2023-08-20,Pali,cold,Cetirizine,36,-0.66,25,0
2023-12-30,Bikaner,cold,Cetirizine,55,-0.64,63,0
2023-11-01,Jodhpur,fever,Paracetamol,178,-0.06,187,0
2023-11-11,Pali,fever,Aspirin,261,0.28,256,0
2023-11-12,Bharatpur,antibiotic,Azithromycin,53,-0.46,62,0
2023-12-26,Pali,cold,Cetirizine,150,3.17,140,1
2023-06-20,Sikar,fever,Paracetamol,124,-0.48,109,0
2023-12-28,Bikaner,cold,Chlorpheniramine,194,0.6,201,1
2023-01-08,Udaipur,cold,Cetirizine,192,3.0,183,1
2023-03-28,Sikar,fever,Paracetamol,225,0.81,228,1
2023-09-22,Jaipur,cough,Dextromethorphan,81,-0.34,80,0
2023-12-06,Ajmer,fever,Aspirin,245,0.08,255,0
2023-07-07,Jaipur,cough,Dextromethorphan,220,1.72,219,1
2023-02-16,Jodhpur,cold,Cetirizine,101,-0.18,101,0
2023-05-01,Kota,fever,Aspirin,77,-0.49,78,0
2023-01-12,Sikar,cold,Cetirizine,46,-0.51,39,0
2023-03-20,Bharatpur,fever,Aspirin,235,0.77,230,1
2023-05-06,Kota,cough,Bromhexine,119,-0.2,116,0
2023-09-08,Bikaner,cold,Chlorpheniramine,35,-0.82,45,0
2023-10-19,Alwar,cough,Bromhexine,136,-0.34,132,0
2023-11-11,Alwar,fever,Paracetamol,156,-0.45,163,0
2023-10-26,Udaipur,antibiotic,Amoxicillin,107,-0.16,115,0
2023-03-13,Bikaner,fever,Paracetamol,190,0.01,179,0
2023-08-23,Kota,antibiotic,Azithromycin,132,3.71,146,1
2023-02-10,Udaipur,cold,Chlorpheniramine,33,-0.83,36,0
2023-01-25,Ajmer,cold,Chlorpheniramine,124,1.76,121,1
2023-12-21,Udaipur,antibiotic,Azithromycin,108,0.14,103,0
2023-01-01,Udaipur,fever,Ibuprofen,180,-0.24,172,0
2023-04-23,Bharatpur,fever,Aspirin,110,-0.53,111,0
2023-09-12,Udaipur,cough,Dextromethorphan,201,0.09,207,0
2023-05-19,Udaipur,fever,Ibuprofen,232,0.29,229,0
2023-02-13,Bikaner,cold,Cetirizine,168,2.05,175,1
2023-06-15,Bikaner,cold,Cetirizine,84,-0.5,84,0
2023-08-08,Bharatpur,fever,Paracetamol,191,0.06,181,0
2023-09-18,Bikaner,cold,Cetirizine,58,-0.31,63,0
2023-06-22,Jodhpur,cough,Dextromethorphan,151,0.53,154,1
2023-10-06,Jodhpur,antibiotic,Amoxicillin,103,-0.02,92,0
2023-09-07,Alwar,fever,Ibuprofen,202,0.13,208,0
2023-08-18,Udaipur,antibiotic,Amoxicillin,151,0.41,147,1
2023-08-04,Udaipur,fever,Ibuprofen,214,-0.08,206,0
2023-07-17,Kota,antibiotic,Amoxicillin,64,-0.54,65,0
2023-04-30,Jodhpur,fever,Paracetamol,148,-0.17,153,0
2023-09-12,Alwar,fever,Ibuprofen,160,-0.21,145,0
2023-06-23,Jodhpur,cold,Chlorpheniramine,194,0.87,186,1
2023-02-07,Kota,cold,Cetirizine,36,-0.7,45,0
2023-07-13,Udaipur,antibiotic,Azithromycin,155,0.44,148,1
2023-12-20,Pali,cough,Dextromethorphan,158,0.39,167,1
2023-03-18,Kota,antibiotic,Azithromycin,75,-0.43,72,0
2023-06-02,Sikar,antibiotic,Azithromycin,76,-0.47,66,0
2023-04-12,Ajmer,antibiotic,Amoxicillin,193,0.17,201,0
2023-05-27,Sikar,fever,Ibuprofen,237,0.18,238,0
2023-09-13,Sikar,cough,Dextromethorphan,228,0.06,219,0
2023-12-06,Kota,cough,Bromhexine,173,0.45,159,1
2023-03-03,Jodhpur,antibiotic,Azithromycin,99,-0.36,92,0
2023-04-14,Pali,antibiotic,Amoxicillin,33,-0.72,37,0
2023-03-25,Ajmer,cold,Cetirizine,132,0.35,137,1
2023-01-07,Pali,cold,Chlorpheniramine,86,0.16,95,0
2023-04-23,Pali,cold,Chlorpheniramine,27,-0.69,22,0
2023-08-10,Pali,fever,Aspirin,262,0.0,261,0
2023-05-10,Jodhpur,fever,Aspirin,122,0.0,127,0
2023-01-21,Alwar,antibiotic,Azithromycin,85,-0.33,80,0
2023-01-25,Kota,cough,Bromhexine,200,0.16,209,0
2023-06-03,Bikaner,antibiotic,Amoxicillin,136,-0.29,131,0
2023-08-11,Ajmer,fever,Aspirin,215,-0.12,204,0
2023-01-05,Udaipur,cough,Bromhexine,61,-0.71,52,0
2023-03-28,Pali,cough,Dextromethorphan,125,-0.21,130,0
2023-05-17,Kota,cold,Cetirizine,95,1.64,105,1
2023-11-08,Kota,cough,Dextromethorphan,217,1.65,222,1
2023-11-15,Pali,cold,Chlorpheniramine,97,2.59,86,1
2023-02-27,Jodhpur,fever,Ibuprofen,110,-0.56,111,0
2023-11-09,Jodhpur,antibiotic,Amoxicillin,63,-0.39,56,0
2023-03-20,Kota,antibiotic,Amoxicillin,114,0.78,125,1
2023-09-21,Udaipur,cold,Chlorpheniramine,142,3.3,154,1
2023-05-18,Pali,cough,Bromhexine,129,1.48,132,1
2023-04-30,Udaipur,antibiotic,Amoxicillin,193,0.28,204,0
2023-12-08,Jodhpur,antibiotic,Azithromycin,165,0.67,153,1
2023-10-17,Jodhpur,cold,Chlorpheniramine,105,-0.46,95,0
2023-04-11,Sikar,antibiotic,Amoxicillin,108,0.77,113,1
2023-12-13,Jodhpur,cold,Cetirizine,75,-0.26,69,0
2023-10-24,Pali,antibiotic,Amoxicillin,46,0.39,42,1
2023-02-14,Ajmer,antibiotic,Amoxicillin,36,-0.81,30,0
2023-05-14,Bikaner,cold,Chlorpheniramine,170,3.86,158,1
2023-12-16,Sikar,antibiotic,Amoxicillin,75,-0.31,87,0
2023-11-21,Kota,fever,Aspirin,269,2.49,270,1
2023-08-09,Alwar,fever,Ibuprofen,191,0.19,192,0
2023-03-29,Pali,cough,Dextromethorphan,111,-0.11,123,0
2023-04-27,Jaipur,cough,Bromhexine,103,-0.1,95,0
2023-10-19,Kota,cold,Cetirizine,161,0.69,163,1
2023-10-31,Jaipur,antibiotic,Azithromycin,127,-0.09,121,0
2023-07-18,Kota,cold,Chlorpheniramine,114,0.05,113,0
2023-08-27,Jaipur,fever,Ibuprofen,241,1.1,251,1
2023-05-28,Ajmer,antibiotic,Amoxicillin,30,-0.17,19,0
2023-04-28,Kota,antibiotic,Azithromycin,49,-0.35,39,0
2023-07-12,Bharatpur,cold,Chlorpheniramine,25,-0.36,26,0
2023-01-01,Kota,cough,Bromhexine,148,-0.26,149,0
2023-09-09,Kota,cough,Bromhexine,204,0.38,191,1
2023-01-11,Alwar,fever,Paracetamol,104,-0.33,116,0
2023-05-05,Bharatpur,fever,Ibuprofen,167,-0.12,171,0
2023-04-01,Bharatpur,cold,Cetirizine,76,-0.35,77,0
2023-02-26,Jodhpur,cold,Cetirizine,93,0.24,105,0
2023-07-11,Kota,cough,Dextromethorphan,121,-0.44,106,0
2023-01-06,Bharatpur,antibiotic,Amoxicillin,106,-0.35,107,0
2023-08-05,Pali,cold,Cetirizine,25,-0.83,18,0
2023-12-07,Bikaner,cold,Chlorpheniramine,52,-0.69,50,0
2023-01-11,Bikaner,fever,Ibuprofen,166,-0.14,151,0
2023-12-31,Bikaner,antibiotic,Azithromycin,108,-0.43,118,0
2023-09-21,Ajmer,antibiotic,Azithromycin,29,-0.73,23,0
2023-05-02,Jodhpur,fever,Aspirin,122,0.0,125,0
2023-01-17,Sikar,antibiotic,Amoxicillin,67,-0.11,64,0
2023-06-10,Kota,fever,Aspirin,209,-0.22,196,0
2023-06-01,Bikaner,cold,Chlorpheniramine,144,1.77,154,1
2023-08-02,Pali,antibiotic,Amoxicillin,191,3.15,193,1
2023-01-09,Alwar,fever,Aspirin,138,0.14,139,0
2023-04-14,Bikaner,fever,Paracetamol,84,-0.56,93,0
2023-03-06,Ajmer,cold,Chlorpheniramine,110,-0.11,121,0
2023-03-09,Sikar,fever,Paracetamol,148,-0.34,142,0
2023-06-05,Bikaner,antibiotic,Amoxicillin,188,0.38,179,1
2023-01-23,Bharatpur,fever,Aspirin,170,0.55,183,1
2023-01-22,Kota,cold,Chlorpheniramine,66,-0.42,75,0
2023-02-01,Jaipur,cough,Dextromethorphan,54,-0.75,62,0
2023-01-27,Jodhpur,antibiotic,Azithromycin,89,-0.46,100,0
2023-11-02,Sikar,fever,Paracetamol,212,0.43,205,1
2023-05-24,Bikaner,antibiotic,Azithromycin,76,-0.3,88,0
2023-04-10,Sikar,cold,Cetirizine,155,2.37,148,1
2023-03-04,Bharatpur,cough,Dextromethorphan,148,-0.07,151,0
2023-01-19,Ajmer,cold,Cetirizine,90,-0.32,76,0
2023-02-15,Jaipur,fever,Aspirin,96,-0.6,87,0
2023-07-02,Ajmer,fever,Paracetamol,192,-0.3,198,0
2023-06-10,Alwar,antibiotic,Azithromycin,182,1.14,183,1
2023-03-31,Jodhpur,cough,Bromhexine,204,0.06,200,0
2023-02-17,Sikar,cough,Bromhexine,121,0.89,115,1
2023-02-18,Bharatpur,antibiotic,Azithromycin,140,1.64,137,1
2023-11-21,Alwar,antibiotic,Azithromycin,99,-0.46,107,0
2023-02-27,Bikaner,fever,Aspirin,86,-0.29,86,0
2023-08-12,Ajmer,fever,Aspirin,220,0.02,214,0
2023-10-04,Ajmer,fever,Paracetamol,229,0.19,221,0
2023-06-27,Kota,antibiotic,Azithromycin,62,0.27,69,0
2023-06-13,Udaipur,antibiotic,Azithromycin,133,-0.14,143,0
2023-09-23,Pali,cold,Cetirizine,51,1.04,47,1
2023-04-28,Ajmer,cough,Dextromethorphan,194,2.18,206,1
2023-12-10,Kota,fever,Aspirin,127,-0.39,137,0
2023-04-17,Sikar,fever,Ibuprofen,166,-0.3,179,0
2023-08-24,Alwar,cough,Bromhexine,148,0.09,136,0
2023-11-29,Ajmer,fever,Ibuprofen,149,0.0,143,0
2023-05-22,Ajmer,cough,Bromhexine,207,1.27,198,1
2023-08-23,Bharatpur,antibiotic,Azithromycin,74,-0.47,73,0
2023-02-04,Jodhpur,fever,Aspirin,94,-0.23,93,0
2023-10-11,Udaipur,antibiotic,Azithromycin,59,-0.56,66,0
2023-10-02,Jodhpur,fever,Paracetamol,228,0.54,229,1
2023-08-11,Kota,cold,Chlorpheniramine,122,0.85,119,1
2023-04-01,Sikar,fever,Ibuprofen,119,-0.28,129,0
2023-09-07,Alwar,antibiotic,Amoxicillin,49,-0.54,55,0
2023-11-26,Pali,fever,Aspirin,190,-0.27,189,0
2023-04-23,Jaipur,cough,Bromhexine,199,0.93,190,1
2023-04-21,Udaipur,cough,Bromhexine,171,1.8,173,1
2023-10-30,Udaipur,fever,Aspirin,126,0.68,138,1
2023-01-05,Pali,cough,Bromhexine,114,-0.12,124,0
2023-08-02,Jodhpur,cough,Dextromethorphan,124,-0.18,131,0
2023-09-11,Sikar,antibiotic,Azithromycin,43,-0.43,57,0
2023-09-07,Ajmer,antibiotic,Azithromycin,83,1.86,85,1
2023-11-05,Bharatpur,fever,Ibuprofen,197,0.18,201,0
2023-11-08,Jodhpur,cold,Cetirizine,132,0.42,128,1
2023-01-26,Alwar,cough,Dextromethorphan,160,1.46,164,1
2023-08-24,Pali,fever,Paracetamol,149,-0.18,163,0
2023-06-27,Sikar,cough,Dextromethorphan,74,-0.68,81,0
2023-03-13,Alwar,cold,Cetirizine,53,-0.66,53,0
2023-08-29,Pali,cold,Cetirizine,97,0.9,86,1
2023-10-19,Alwar,fever,Ibuprofen,277,0.45,281,1
2023-08-25,Bharatpur,cough,Dextromethorphan,130,-0.12,129,0
2023-03-10,Udaipur,cough,Bromhexine,90,-0.47,78,0
2023-11-09,Jaipur,fever,Paracetamol,235,0.85,232,1
2023-12-11,Kota,cough,Bromhexine,235,0.15,236,0
2023-12-31,Alwar,cold,Chlorpheniramine,99,0.32,97,1
2023-06-17,Bharatpur,cough,Dextromethorphan,106,-0.18,104,0
2023-08-05,Ajmer,antibiotic,Amoxicillin,113,2.77,99,1
2023-10-04,Kota,antibiotic,Amoxicillin,191,0.68,203,1
2023-08-17,Bikaner,cough,Dextromethorphan,176,-0.17,164,0
2023-09-02,Bharatpur,fever,Aspirin,114,-0.33,109,0
2023-04-07,Ajmer,cold,Chlorpheniramine,52,-0.53,57,0
2023-12-19,Bikaner,fever,Paracetamol,161,0.92,169,1
2023-12-29,Kota,fever,Paracetamol,111,-0.22,101,0
2023-02-12,Alwar,antibiotic,Azithromycin,26,-0.74,38,0
2023-05-05,Pali,antibiotic,Azithromycin,104,-0.04,112,0
2023-02-21,Ajmer,fever,Aspirin,252,0.15,264,0
2023-10-26,Bikaner,cold,Chlorpheniramine,156,0.08,167,0
2023-03-05,Bikaner,cold,Cetirizine,98,0.69,97,1
2023-07-18,Bharatpur,fever,Paracetamol,185,-0.03,191,0
2023-08-07,Bikaner,fever,Ibuprofen,199,0.2,207,0
2023-07-11,Bharatpur,fever,Ibuprofen,265,0.35,261,1
2023-10-14,Ajmer,antibiotic,Amoxicillin,64,-0.43,61,0
2023-08-25,Bharatpur,fever,Aspirin,129,0.13,130,0
2023-11-02,Kota,cold,Chlorpheniramine,42,-0.66,36,0
2023-03-14,Bharatpur,cold,Cetirizine,179,1.36,177,1
2023-07-16,Ajmer,cough,Dextromethorphan,78,-0.6,87,0
2023-08-08,Bharatpur,antibiotic,Azithromycin,36,-0.51,47,0
2023-10-27,Bikaner,fever,Ibuprofen,180,-0.1,187,0
2023-05-06,Bikaner,cough,Bromhexine,72,-0.52,59,0
2023-06-04,Alwar,antibiotic,Amoxicillin,52,0.06,42,0
2023-11-27,Pali,antibiotic,Amoxicillin,189,-0.01,197,0
2023-01-29,Bharatpur,fever,Paracetamol,246,0.33,248,1
2023-05-07,Bikaner,antibiotic,Azithromycin,139,0.83,131,1
2023-08-08,Jodhpur,fever,Aspirin,75,-0.2,84,0
2023-09-02,Udaipur,cold,Chlorpheniramine,67,-0.53,65,0
2023-07-16,Sikar,cough,Dextromethorphan,188,1.54,187,1
2023-03-08,Sikar,cold,Chlorpheniramine,111,0.91,97,1
2023-09-17,Bikaner,cold,Cetirizine,70,-0.29,82,0
2023-01-12,Sikar,antibiotic,Amoxicillin,145,1.16,144,1
2023-09-19,Sikar,cough,Bromhexine,204,0.69,198,1
2023-04-20,Jodhpur,cold,Chlorpheniramine,94,-0.1,82,0
2023-05-15,Kota,cold,Chlorpheniramine,86,1.05,83,1
2023-03-03,Bikaner,antibiotic,Azithromycin,158,0.14,149,0
2023-10-27,Alwar,antibiotic,Azithromycin,184,6.08,184,1
2023-05-28,Bikaner,fever,Paracetamol,202,0.25,209,0
2023-03-24,Sikar,antibiotic,Azithromycin,117,1.72,117,1
2023-06-28,Pali,cold,Chlorpheniramine,186,0.92,185,1
2023-01-29,Udaipur,antibiotic,Azithromycin,111,0.88,97,1
